code;libelle français;libelle anglais
COM-69299;"Colombier-Saugnieu";"undefined"
COM-71059;"Le Breuil";"undefined"
COM-70310;"Lure";"undefined"
COM-70026;"Arc-lès-Gray";"undefined"
COM-71070;"Buxy";"undefined"
COM-70311;"Luxeuil-les-Bains";"undefined"
COM-71073;"Chagny";"undefined"
COM-70120;"Champagney";"undefined"
COM-70421;"Port-sur-Saône";"undefined"
COM-71076;"Chalon-sur-Saône";"undefined"
COM-70447;"Rioz";"undefined"
COM-71081;"Champforgeuil";"undefined"
COM-70451;"Ronchamp";"undefined"
COM-71090;"La Chapelle-de-Guinchay";"undefined"
COM-71150;"Crêches-sur-Saône";"undefined"
COM-70467;"Saint-Loup-sur-Semouse";"undefined"
COM-71105;"Charnay-lès-Mâcon";"undefined"
COM-71153;"Le Creusot";"undefined"
COM-70513;"Vaivre-et-Montoille";"undefined"
COM-71106;"Charolles";"undefined"
COM-71154;"Crissey";"undefined"
COM-71342;"Paray-le-Monial";"undefined"
COM-71372;"Romanèche-Thorins";"undefined"
COM-70550;"Vesoul";"undefined"
COM-71118;"Châtenoy-le-Royal";"undefined"
COM-71176;"Digoin";"undefined"
COM-71420;"Saint-Germain-du-Plain";"undefined"
COM-71014;"Autun";"undefined"
COM-71120;"Chauffailles";"undefined"
COM-71445;"Saint-Marcel";"undefined"
COM-71190;"Épinac";"undefined"
COM-71040;"Blanzy";"undefined"
COM-71475;"Saint-Rémy";"undefined"
COM-71132;"Ciry-le-Noble";"undefined"
COM-71215;"Gergy";"undefined"
COM-72013;"Aubigné-Racan";"undefined"
COM-71486;"Saint-Vallier";"undefined"
COM-71137;"Cluny";"undefined"
COM-71221;"Givry";"undefined"
COM-72023;"Ballon-Saint Mars";"undefined"
COM-71497;"Sancé";"undefined"
COM-71230;"Gueugnon";"undefined"
COM-72024;"La Bazoge";"undefined"
COM-71499;"Sanvignes-les-Mines";"undefined"
COM-71263;"Louhans";"undefined"
COM-72035;"Bessé-sur-Braye";"undefined"
COM-71512;"Sennecey-le-Grand";"undefined"
COM-72039;"Bonnétable";"undefined"
COM-71270;"Mâcon";"undefined"
COM-71540;"Torcy";"undefined"
COM-72042;"Bouloire";"undefined"
COM-71306;"Montceau-les-Mines";"undefined"
COM-72095;"Coulaines";"undefined"
COM-71543;"Tournus";"undefined"
COM-72047;"Brette-les-Pins";"undefined"
COM-72124;"Écommoy";"undefined"
COM-71310;"Montchanin";"undefined"
COM-72051;"Cérans-Foulletourte";"undefined"
COM-72132;"La Ferté-Bernard";"undefined"
COM-71555;"Varennes-le-Grand";"undefined"
COM-72198;"La Milesse";"undefined"
COM-71336;"Ouroux-sur-Saône";"undefined"
COM-72054;"Champagné";"undefined"
COM-72003;"Allonnes";"undefined"
COM-72137;"Villeneuve-en-Perseigne";"undefined"
COM-72200;"Moncé-en-Belin";"undefined"
COM-72008;"Arnage";"undefined"
COM-72058;"Changé";"undefined"
COM-72065;"La Chapelle-Saint-Aubin";"undefined"
COM-72138;"Fresnay-sur-Sarthe";"undefined"
COM-72213;"Mulsanne";"undefined"
COM-72071;"Montval-sur-Loir";"undefined"
COM-72146;"Guécélard";"undefined"
COM-72080;"Cherré-Au";"undefined"
COM-72217;"Neuville-sur-Sarthe";"undefined"
COM-72154;"La Flèche";"undefined"
COM-72090;"Connerré";"undefined"
COM-72155;"Laigné-Saint-Gervais";"undefined"
COM-72223;"Noyen-sur-Sarthe";"undefined"
COM-72168;"Loué";"undefined"
COM-72231;"Parigné-l'Évêque";"undefined"
COM-72176;"Le Lude";"undefined"
COM-72280;"Saint-Georges-du-Bois";"undefined"
COM-72241;"Montfort-le-Gesnois";"undefined"
COM-72299;"Saint-Mars-d'Outillé";"undefined"
COM-72180;"Mamers";"undefined"
COM-72244;"Précigné";"undefined"
COM-72181;"Le Mans";"undefined"
COM-72300;"Saint-Mars-la-Brière";"undefined"
COM-72253;"Roëzé-sur-Sarthe";"undefined"
COM-73003;"Grand-Aigueblanche";"undefined"
COM-72189;"Marolles-les-Braults";"undefined"
COM-72308;"Saint-Paterne - Le Chevain";"undefined"
COM-72257;"Rouillon";"undefined"
COM-73006;"Aime-la-Plagne";"undefined"
COM-72191;"Mayet";"undefined"
COM-72310;"Saint-Pavace";"undefined"
COM-72260;"Ruaudin";"undefined"
COM-73064;"Challes-les-Eaux";"undefined"
COM-72320;"Saint-Saturnin";"undefined"
COM-73008;"Aix-les-Bains";"undefined"
COM-72262;"Loir en Vallée";"undefined"
COM-73065;"Chambéry";"undefined"
COM-72328;"Sargé-lès-le-Mans";"undefined"
COM-73010;"Entrelacs";"undefined"
COM-72264;"Sablé-sur-Sarthe";"undefined"
COM-73087;"Cognin";"undefined"
COM-72329;"Savigné-l'Évêque";"undefined"
COM-73011;"Albertville";"undefined"
COM-72269;"Saint-Calais";"undefined"
COM-73103;"Drumettaz-Clarafond";"undefined"
COM-72334;"Sillé-le-Guillaume";"undefined"
COM-73029;"Barberaz";"undefined"
COM-73124;"Gilly-sur-Isère";"undefined"
COM-72344;"Spay";"undefined"
COM-73179;"La Motte-Servolex";"undefined"
COM-73030;"Barby";"undefined"
COM-73128;"Grésy-sur-Aix";"undefined"
COM-72346;"La Suze-sur-Sarthe";"undefined"
COM-73181;"Moûtiers";"undefined"
COM-73031;"Bassens";"undefined"
COM-73130;"Grignon";"undefined"
COM-73257;"Les Belleville";"undefined"
COM-72350;"Teloché";"undefined"
COM-73182;"Mouxy";"undefined"
COM-73032;"La Bâthie";"undefined"
COM-73137;"Jacob-Bellecombette";"undefined"
COM-72373;"Vibraye";"undefined"
COM-73043;"La Biolle";"undefined"
COM-73261;"Saint-Michel-de-Maurienne";"undefined"
COM-73187;"La Léchère";"undefined"
COM-73150;"La Plagne Tarentaise";"undefined"
COM-72386;"Yvré-l'Évêque";"undefined"
COM-74006;"Allonzier-la-Caille";"undefined"
COM-73270;"Saint-Pierre-d'Albigny";"undefined"
COM-73051;"Le Bourget-du-Lac";"undefined"
COM-73191;"Novalaise";"undefined"
COM-74007;"Amancy";"undefined"
COM-73151;"Porte-de-Savoie";"undefined"
COM-73285;"Séez";"undefined"
COM-73054;"Bourg-Saint-Maurice";"undefined"
COM-74008;"Ambilly";"undefined"
COM-73204;"Le Pont-de-Beauvoisin";"undefined"
COM-73154;"Mercury";"undefined"
COM-73055;"Bozel";"undefined"
COM-73288;"Sonnaz";"undefined"
COM-74010;"Annecy";"undefined"
COM-73212;"Val-d'Arc";"undefined"
COM-73059;"Brison-Saint-Innocent";"undefined"
COM-73290;"Val-Cenis";"undefined"
COM-73155;"Méry";"undefined"
COM-73213;"La Ravoire";"undefined"
COM-74012;"Annemasse";"undefined"
COM-73300;"Tresserve";"undefined"
COM-73157;"Modane";"undefined"
COM-73215;"Valgelon-La Rochette";"undefined"
COM-73303;"Ugine";"undefined"
COM-73171;"Montmélian";"undefined"
COM-73222;"Saint-Alban-Leysse";"undefined"
COM-73326;"Vimines";"undefined"
COM-73328;"Viviers-du-Lac";"undefined"
COM-74013;"Anthy-sur-Léman";"undefined"
COM-73225;"Saint-Baldoph";"undefined"
COM-73330;"Yenne";"undefined"
COM-74056;"Chamonix-Mont-Blanc";"undefined"
COM-74067;"Chavanod";"undefined"
COM-74016;"Archamps";"undefined"
COM-74002;"Alby-sur-Chéran";"undefined"
COM-74070;"Chens-sur-Léman";"undefined"
COM-74019;"Argonay";"undefined"
COM-74005;"Allinges";"undefined"
COM-73227;"Courchevel";"undefined"
COM-74081;"Cluses";"undefined"
COM-74024;"Ayse";"undefined"
COM-74118;"Étrembières";"undefined"
COM-74119;"Évian-les-Bains";"undefined"
COM-74082;"Collonges-sous-Salève";"undefined"
COM-74026;"La Balme-de-Sillingy";"undefined"
COM-73236;"Saint-Genix-les-Villages";"undefined"
COM-74123;"Faverges-Seythenex";"undefined"
COM-74083;"Combloux";"undefined"
COM-74031;"Beaumont";"undefined"
COM-74173;"Megève";"undefined"
COM-73248;"Saint-Jean-de-Maurienne";"undefined"
COM-74128;"Fillinges";"undefined"
COM-74087;"Contamine-sur-Arve";"undefined"
COM-74180;"Messery";"undefined"
COM-74040;"Bonne";"undefined"
COM-74131;"Frangy";"undefined"
COM-74094;"Cranves-Sales";"undefined"
COM-74183;"Mieussy";"undefined"
COM-74042;"Bonneville";"undefined"
COM-74133;"Gaillard";"undefined"
COM-74185;"Monnetier-Mornex";"undefined"
COM-74096;"Cruseilles";"undefined"
COM-74043;"Bons-en-Chablais";"undefined"
COM-74136;"Le Grand-Bornand";"undefined"
COM-74191;"Morzine";"undefined"
COM-74103;"Domancy";"undefined"
COM-74137;"Groisy";"undefined"
COM-74200;"Neuvecelle";"undefined"
COM-74104;"Doussard";"undefined"
COM-74229;"Saint-Cergues";"undefined"
COM-74143;"Les Houches";"undefined"
COM-74201;"Neydens";"undefined"
COM-74233;"Saint-Félix";"undefined"
COM-74105;"Douvaine";"undefined"
COM-74208;"Passy";"undefined"
COM-74154;"Lugrin";"undefined"
COM-74236;"Saint-Gervais-les-Bains";"undefined"
COM-74112;"Epagny Metz-Tessy";"undefined"
COM-74211;"Pers-Jussy";"undefined"
COM-74159;"Magland";"undefined"
COM-74241;"Saint-Jeoire";"undefined"
COM-74116;"Etaux";"undefined"
COM-74269;"Seyssel";"undefined"
COM-74213;"Poisy";"undefined"
COM-74163;"Margencel";"undefined"
COM-74242;"Saint-Jorioz";"undefined"
COM-74272;"Sillingy";"undefined"
COM-74218;"Publier";"undefined"
COM-74164;"Marignier";"undefined"
COM-74243;"Saint-Julien-en-Genevois";"undefined"
COM-74309;"Viry";"undefined"
COM-74276;"Taninges";"undefined"
COM-74220;"Reignier-Ésery";"undefined"
COM-74169;"Marnaz";"undefined"
COM-74249;"Saint-Paul-en-Chablais";"undefined"
COM-74311;"Viuz-en-Sallaz";"undefined"
COM-74224;"La Roche-sur-Foron";"undefined"
COM-74278;"Thyez";"undefined"
COM-76146;"Buchy";"undefined"
COM-74250;"Saint-Pierre-en-Faucigny";"undefined"
COM-75056;"Paris";"undefined"
COM-74225;"Rumilly";"undefined"
COM-74280;"Thônes";"undefined"
COM-76157;"Canteleu";"undefined"
COM-74255;"Sales";"undefined"
COM-76005;"Amfreville-la-Mi-Voie";"undefined"
COM-74256;"Sallanches";"undefined"
COM-74281;"Thonon-les-Bains";"undefined"
COM-76238;"Épouville";"undefined"
COM-74258;"Samoëns";"undefined"
COM-76159;"Cany-Barville";"undefined"
COM-76026;"Arques-la-Bataille";"undefined"
COM-74263;"Sciez";"undefined"
COM-76034;"Val-de-Scie";"undefined"
COM-76255;"Eu";"undefined"
COM-74282;"Fillière";"undefined"
COM-76164;"Rives-en-Seine";"undefined"
COM-76329;"Gruchet-le-Valasse";"undefined"
COM-76341;"Harfleur";"undefined"
COM-74264;"Scionzier";"undefined"
COM-76165;"Caudebec-lès-Elbeuf";"undefined"
COM-74267;"Sevrier";"undefined"
COM-76258;"Terres-de-Caux";"undefined"
COM-76057;"Barentin";"undefined"
COM-76351;"Le Havre";"undefined"
COM-76451;"Mont-Saint-Aignan";"undefined"
COM-76452;"Montville";"undefined"
COM-76178;"Cléon";"undefined"
COM-74288;"Valleiry";"undefined"
COM-76366;"Le Houlme";"undefined"
COM-76069;"Belbeuf";"undefined"
COM-76192;"Criel-sur-Mer";"undefined"
COM-76462;"Neufchâtel-en-Bray";"undefined"
COM-76540;"Rouen";"undefined"
COM-76367;"Houppeville";"undefined"
COM-76196;"Criquetot-l'Esneval";"undefined"
COM-76259;"Fécamp";"undefined"
COM-76464;"La Neuville-Chant-d'Oisel";"undefined"
COM-76552;"Sainte-Adresse";"undefined"
COM-76095;"Bihorel";"undefined"
COM-74289;"Vallières-sur-Fier";"undefined"
COM-76377;"Isneauville";"undefined"
COM-76270;"Fontaine-la-Mallet";"undefined"
COM-76212;"Darnétal";"undefined"
COM-76474;"Notre-Dame-de-Bondeville";"undefined"
COM-76561;"Saint-Aubin-lès-Elbeuf";"undefined"
COM-76681;"Sotteville-lès-Rouen";"undefined"
COM-76384;"Lillebonne";"undefined"
COM-76276;"Forges-les-Eaux";"undefined"
COM-76101;"Blangy-sur-Bresle";"undefined"
COM-76705;"Tourville-la-Rivière";"undefined"
COM-76475;"Franqueville-Saint-Pierre";"undefined"
COM-76216;"Déville-lès-Rouen";"undefined"
COM-74293;"Veigy-Foncenex";"undefined"
COM-76281;"La Frénaye";"undefined"
COM-76391;"La Londe";"undefined"
COM-76575;"Saint-Étienne-du-Rouvray";"undefined"
COM-76709;"Le Trait";"undefined"
COM-76217;"Dieppe";"undefined"
COM-76476;"Port-Jérôme-sur-Seine";"undefined"
COM-77053;"Brie-Comte-Robert";"undefined"
COM-76103;"Bonsecours";"undefined"
COM-76296;"Gainneville";"undefined"
COM-76400;"Luneray";"undefined"
COM-76711;"Le Tréport";"undefined"
COM-77055;"Brou-sur-Chantereine";"undefined"
COM-76219;"Doudeville";"undefined"
COM-74298;"Vétraz-Monthoux";"undefined"
COM-76481;"Octeville-sur-Mer";"undefined"
COM-76302;"Goderville";"undefined"
COM-76401;"Arelaune-en-Seine";"undefined"
COM-76591;"Saint-Jacques-sur-Darnétal";"undefined"
COM-76752;"Yerville";"undefined"
COM-77058;"Bussy-Saint-Georges";"undefined"
COM-76108;"Bois-Guillaume";"undefined"
COM-76305;"Gonfreville-l'Orcher";"undefined"
COM-76222;"Duclair";"undefined"
COM-76482;"Offranville";"undefined"
COM-76402;"Malaunay";"undefined"
COM-76758;"Yvetot";"undefined"
COM-74299;"Veyrier-du-Lac";"undefined"
COM-77061;"Cannes-Écluse";"undefined"
COM-76599;"Saint-Léger-du-Bourg-Denis";"undefined"
COM-76410;"Maromme";"undefined"
COM-76312;"Gournay-en-Bray";"undefined"
COM-76484;"Oissel";"undefined"
COM-76231;"Elbeuf";"undefined"
COM-76114;"Bolbec";"undefined"
COM-77005;"Annet-sur-Marne";"undefined"
COM-74303;"Villaz";"undefined"
COM-76429;"Le Mesnil-Esnard";"undefined"
COM-76319;"Grand-Couronne";"undefined"
COM-76495;"Pavilly";"undefined"
COM-77067;"Cesson";"undefined"
COM-76608;"Sainte-Marguerite-sur-Duclair";"undefined"
COM-77014;"Avon";"undefined"
COM-76116;"Boos";"undefined"
COM-76447;"Montivilliers";"undefined"
COM-76322;"Le Grand-Quevilly";"undefined"
COM-76497;"Petit-Couronne";"undefined"
COM-74305;"Ville-la-Grand";"undefined"
COM-77018;"Bailly-Romainvilliers";"undefined"
COM-77069;"Chailly-en-Bière";"undefined"
COM-76618;"Petit-Caux";"undefined"
COM-76498;"Le Petit-Quevilly";"undefined"
COM-77037;"Bois-le-Roi";"undefined"
COM-77079;"Champagne-sur-Seine";"undefined"
COM-76624;"Saint-Nicolas-d'Aliermont";"undefined"
COM-76517;"Quincampoix";"undefined"
COM-77040;"Boissise-le-Roi";"undefined"
COM-77042;"Boissy-le-Châtel";"undefined"
COM-77108;"Chelles";"undefined"
COM-77083;"Champs-sur-Marne";"undefined"
COM-77111;"Chessy";"undefined"
COM-76636;"Saint-Pierre-de-Varengeville";"undefined"
COM-77085;"Chanteloup-en-Brie";"undefined"
COM-77114;"Chevry-Cossigny";"undefined"
COM-77048;"Bourron-Marlotte";"undefined"
COM-77088;"La Chapelle-la-Reine";"undefined"
COM-77118;"Claye-Souilly";"undefined"
COM-76640;"Saint-Pierre-lès-Elbeuf";"undefined"
COM-77051;"Bray-sur-Seine";"undefined"
COM-77096;"Chartrettes";"undefined"
COM-76647;"Saint-Romain-de-Colbosc";"undefined"
COM-77099;"Château-Landon";"undefined"
COM-77121;"Collégien";"undefined"
COM-77122;"Combs-la-Ville";"undefined"
COM-76648;"Saint-Saëns";"undefined"
COM-77128;"Couilly-Pont-aux-Dames";"undefined"
COM-76655;"Saint-Valery-en-Caux";"undefined"
COM-77100;"Le Châtelet-en-Brie";"undefined"
COM-77131;"Coulommiers";"undefined"
COM-77132;"Coupvray";"undefined"
COM-77107;"Chaumes-en-Brie";"undefined"
COM-77139;"Courtry";"undefined"
COM-77142;"Crécy-la-Chapelle";"undefined"
COM-77143;"Crégy-lès-Meaux";"undefined"
COM-77152;"Dammarie-les-Lys";"undefined"
COM-77153;"Dammartin-en-Goële";"undefined"
COM-77155;"Dampmart";"undefined"
COM-77159;"Donnemarie-Dontilly";"undefined"
COM-77168;"Égreville";"undefined"
COM-77169;"Émerainville";"undefined"
COM-77171;"Esbly";"undefined"
COM-77175;"Évry-Grégy-sur-Yerre";"undefined"
COM-77176;"Faremoutiers";"undefined"
COM-77181;"Ferrières-en-Brie";"undefined"
COM-77182;"La Ferté-Gaucher";"undefined"
COM-77183;"La Ferté-sous-Jouarre";"undefined"
COM-77186;"Fontainebleau";"undefined"
COM-77192;"Fontenay-Trésigny";"undefined"
COM-77210;"La Grande-Paroisse";"undefined"
COM-77215;"Gretz-Armainvilliers";"undefined"
COM-77217;"Grisy-Suisnes";"undefined"
COM-77219;"Guérard";"undefined"
COM-77222;"Guignes";"undefined"
COM-77226;"Héricy";"undefined"
COM-77238;"Jouarre";"undefined"
COM-77240;"Jouy-sur-Morin";"undefined"
COM-77241;"Juilly";"undefined"
COM-77243;"Lagny-sur-Marne";"undefined"
COM-77249;"Lésigny";"undefined"
COM-77251;"Lieusaint";"undefined"
COM-77255;"Livry-sur-Seine";"undefined"
COM-77257;"Lizy-sur-Ourcq";"undefined"
COM-77268;"Magny-le-Hongre";"undefined"
COM-77258;"Lognes";"undefined"
COM-77276;"Mareuil-lès-Meaux";"undefined"
COM-77284;"Meaux";"undefined"
COM-77259;"Longperrier";"undefined"
COM-77285;"Le Mée-sur-Seine";"undefined"
COM-77288;"Melun";"undefined"
COM-77294;"Mitry-Mory";"undefined"
COM-77320;"Mouroux";"undefined"
COM-77322;"Moussy-le-Neuf";"undefined"
COM-77296;"Moissy-Cramayel";"undefined"
COM-77305;"Montereau-Fault-Yonne";"undefined"
COM-77326;"Nandy";"undefined"
COM-77372;"Pomponne";"undefined"
COM-77373;"Pontault-Combault";"undefined"
COM-77307;"Montévrain";"undefined"
COM-77327;"Nangis";"undefined"
COM-77374;"Pontcarré";"undefined"
COM-77312;"Montigny-sur-Loing";"undefined"
COM-77409;"Saint-Germain-Laval";"undefined"
COM-77330;"Nanteuil-lès-Meaux";"undefined"
COM-77413;"Saint-Germain-sur-Morin";"undefined"
COM-77377;"Presles-en-Brie";"undefined"
COM-77315;"Montry";"undefined"
COM-77419;"Saint-Mammès";"undefined"
COM-77333;"Nemours";"undefined"
COM-77378;"Pringy";"undefined"
COM-77455;"Soignolles-en-Brie";"undefined"
COM-77316;"Moret-Loing-et-Orvanne";"undefined"
COM-77420;"Saint-Mard";"undefined"
COM-77335;"Chauconin-Neufmontiers";"undefined"
COM-77458;"Souppes-sur-Loing";"undefined"
COM-77379;"Provins";"undefined"
COM-77430;"Saint-Pathus";"undefined"
COM-77337;"Noisiel";"undefined"
COM-77317;"Mormant";"undefined"
COM-77463;"Thomery";"undefined"
COM-77382;"Quincy-Voisins";"undefined"
COM-77344;"Oissery";"undefined"
COM-77513;"Villenoy";"undefined"
COM-77464;"Thorigny-sur-Marne";"undefined"
COM-77431;"Saint-Pierre-lès-Nemours";"undefined"
COM-77514;"Villeparisis";"undefined"
COM-77349;"Othis";"undefined"
COM-77468;"Torcy";"undefined"
COM-77517;"Villevaudé";"undefined"
COM-77521;"Villiers-sur-Morin";"undefined"
COM-77470;"Tournan-en-Brie";"undefined"
COM-77350;"Ozoir-la-Ferrière";"undefined"
COM-77384;"Réau";"undefined"
COM-77433;"Beautheil-Saints";"undefined"
COM-77352;"Ozouer-le-Voulgis";"undefined"
COM-77475;"Trilport";"undefined"
COM-77533;"Vulaines-sur-Seine";"undefined"
COM-77359;"Perthes";"undefined"
COM-77437;"Saint-Soupplets";"undefined"
COM-78003;"Ablis";"undefined"
COM-77479;"Vaires-sur-Marne";"undefined"
COM-77385;"Rebais";"undefined"
COM-77371;"Pommeuse";"undefined"
COM-78005;"Achères";"undefined"
COM-77482;"Varennes-sur-Seine";"undefined"
COM-77389;"La Rochette";"undefined"
COM-77438;"Saint-Thibault-des-Vignes";"undefined"
COM-78015;"Andrésy";"undefined"
COM-78090;"Bouafle";"undefined"
COM-77483;"Varreddes";"undefined"
COM-77390;"Roissy-en-Brie";"undefined"
COM-78092;"Bougival";"undefined"
COM-78029;"Aubergenville";"undefined"
COM-77487;"Vaux-le-Pénil";"undefined"
COM-77441;"Samois-sur-Seine";"undefined"
COM-77393;"Rozay-en-Brie";"undefined"
COM-78107;"Bréval";"undefined"
COM-78043;"Bailly";"undefined"
COM-77493;"Verneuil-l'Étang";"undefined"
COM-77394;"Rubelles";"undefined"
COM-78117;"Buc";"undefined"
COM-78062;"Beynes";"undefined"
COM-77494;"Vernou-la-Celle-sur-Seine";"undefined"
COM-77442;"Samoreau";"undefined"
COM-78118;"Buchelay";"undefined"
COM-77407;"Saint-Fargeau-Ponthierry";"undefined"
COM-78073;"Bois-d'Arcy";"undefined"
COM-77495;"Vert-Saint-Denis";"undefined"
COM-77445;"Savigny-le-Temple";"undefined"
COM-78123;"Carrières-sous-Poissy";"undefined"
COM-78087;"Bonnelles";"undefined"
COM-77449;"Serris";"undefined"
COM-78124;"Carrières-sur-Seine";"undefined"
COM-78089;"Bonnières-sur-Seine";"undefined"
COM-77450;"Servon";"undefined"
COM-78126;"La Celle-Saint-Cloud";"undefined"
COM-78133;"Chambourcy";"undefined"
COM-78138;"Chanteloup-les-Vignes";"undefined"
COM-78146;"Chatou";"undefined"
COM-78168;"Coignières";"undefined"
COM-78158;"Le Chesnay-Rocquencourt";"undefined"
COM-78172;"Conflans-Sainte-Honorine";"undefined"
COM-78265;"Garancières";"undefined"
COM-78160;"Chevreuse";"undefined"
COM-78190;"Croissy-sur-Seine";"undefined"
COM-78267;"Gargenville";"undefined"
COM-78165;"Les Clayes-sous-Bois";"undefined"
COM-78206;"Ecquevilly";"undefined"
COM-78291;"Guerville";"undefined"
COM-78297;"Guyancourt";"undefined"
COM-78208;"Élancourt";"undefined"
COM-78354;"Magnanville";"undefined"
COM-78299;"Hardricourt";"undefined"
COM-78217;"Épône";"undefined"
COM-78356;"Magny-les-Hameaux";"undefined"
COM-78310;"Houdan";"undefined"
COM-78220;"Les Essarts-le-Roi";"undefined"
COM-78358;"Maisons-Laffitte";"undefined"
COM-78311;"Houilles";"undefined"
COM-78224;"L'Étang-la-Ville";"undefined"
COM-78314;"Issou";"undefined"
COM-78361;"Mantes-la-Jolie";"undefined"
COM-78233;"Feucherolles";"undefined"
COM-78402;"Mézières-sur-Seine";"undefined"
COM-78403;"Mézy-sur-Seine";"undefined"
COM-78362;"Mantes-la-Ville";"undefined"
COM-78321;"Jouars-Pontchartrain";"undefined"
COM-78238;"Flins-sur-Seine";"undefined"
COM-78367;"Mareil-Marly";"undefined"
COM-78418;"Montesson";"undefined"
COM-78322;"Jouy-en-Josas";"undefined"
COM-78239;"Follainville-Dennemont";"undefined"
COM-78372;"Marly-le-Roi";"undefined"
COM-78498;"Poissy";"undefined"
COM-78501;"Porcheville";"undefined"
COM-78380;"Maule";"undefined"
COM-78624;"Triel-sur-Seine";"undefined"
COM-78502;"Le Port-Marly";"undefined"
COM-78242;"Fontenay-le-Fleury";"undefined"
COM-78420;"Montfort-l'Amaury";"undefined"
COM-78638;"Vaux-sur-Seine";"undefined"
COM-78513;"La Queue-les-Yvelines";"undefined"
COM-78327;"Juziers";"undefined"
COM-78423;"Montigny-le-Bretonneux";"undefined"
COM-78255;"Freneuse";"undefined"
COM-78382;"Maurecourt";"undefined"
COM-79005;"Airvault";"undefined"
COM-78335;"Limay";"undefined"
COM-78263;"Gambais";"undefined"
COM-78517;"Rambouillet";"undefined"
COM-79013;"Argentonnay";"undefined"
COM-78640;"Vélizy-Villacoublay";"undefined"
COM-78337;"Limetz-Villez";"undefined"
COM-78383;"Maurepas";"undefined"
COM-79014;"Loretz-d'Argenton";"undefined"
COM-78431;"Morainvilliers";"undefined"
COM-78531;"Rosny-sur-Seine";"undefined"
COM-79101;"Coulonges-sur-l'Autize";"undefined"
COM-78350;"Louveciennes";"undefined"
COM-78642;"Verneuil-sur-Seine";"undefined"
COM-78396;"Le Mesnil-le-Roi";"undefined"
COM-79103;"Courlay";"undefined"
COM-78440;"Les Mureaux";"undefined"
COM-79048;"La Crèche";"undefined"
COM-79109;"Échiré";"undefined"
COM-78397;"Le Mesnil-Saint-Denis";"undefined"
COM-78643;"Vernouillet";"undefined"
COM-78537;"Saint-Arnoult-en-Yvelines";"undefined"
COM-79049;"Bressuire";"undefined"
COM-79202;"Parthenay";"undefined"
COM-78401;"Meulan-en-Yvelines";"undefined"
COM-78644;"La Verrière";"undefined"
COM-79213;"Pompaire";"undefined"
COM-79061;"Celles-sur-Belle";"undefined"
COM-78442;"Neauphle-le-Château";"undefined"
COM-78545;"Saint-Cyr-l'École";"undefined"
COM-79123;"La Forêt-sur-Sèvre";"undefined"
COM-78646;"Versailles";"undefined"
COM-80021;"Amiens";"undefined"
COM-79216;"Prahecq";"undefined"
COM-78455;"Noisy-le-Roi";"undefined"
COM-78551;"Saint-Germain-en-Laye";"undefined"
COM-79062;"Cerizay";"undefined"
COM-79130;"Frontenay-Rohan-Rohan";"undefined"
COM-80131;"Boves";"undefined"
COM-78650;"Le Vésinet";"undefined"
COM-78465;"Orgerus";"undefined"
COM-79249;"Saint-Gelais";"undefined"
COM-79063;"Val en Vignes";"undefined"
COM-79148;"Lezay";"undefined"
COM-80164;"Camon";"undefined"
COM-80561;"Montdidier";"undefined"
COM-78466;"Orgeval";"undefined"
COM-78672;"Villennes-sur-Seine";"undefined"
COM-78571;"Saint-Nom-la-Bretèche";"undefined"
COM-79270;"Saint-Maixent-l'École";"undefined"
COM-79076;"La Chapelle-Saint-Laurent";"undefined"
COM-80182;"Cayeux-sur-Mer";"undefined"
COM-78481;"Le Pecq";"undefined"
COM-78575;"Saint-Rémy-lès-Chevreuse";"undefined"
COM-79079;"Mauléon";"undefined"
COM-80570;"Moreuil";"undefined"
COM-78674;"Villepreux";"undefined"
COM-79299;"Saint-Varent";"undefined"
COM-80212;"Corbie";"undefined"
COM-78586;"Sartrouville";"undefined"
COM-78486;"Le Perray-en-Yvelines";"undefined"
COM-80799;"Villers-Bretonneux";"undefined"
COM-79162;"Magné";"undefined"
COM-79080;"Châtillon-sur-Thouet";"undefined"
COM-79307;"Sauzé-entre-Bois";"undefined"
COM-78490;"Plaisir";"undefined"
COM-80253;"Doullens";"undefined"
COM-80585;"Nesle";"undefined"
COM-78683;"Villiers-Saint-Frédéric";"undefined"
COM-78591;"Septeuil";"undefined"
COM-79170;"Mauzé-sur-le-Mignon";"undefined"
COM-79081;"Chauray";"undefined"
COM-79329;"Thouars";"undefined"
COM-81099;"Gaillac";"undefined"
COM-79174;"Melle";"undefined"
COM-81105;"Graulhet";"undefined"
COM-80620;"Péronne";"undefined"
COM-78621;"Trappes";"undefined"
COM-78686;"Viroflay";"undefined"
COM-79083;"Chef-Boutonne";"undefined"
COM-79179;"Moncoutant-sur-Sèvre";"undefined"
COM-81120;"Labruguière";"undefined"
COM-78688;"Voisins-le-Bretonneux";"undefined"
COM-80630;"Poix-de-Picardie";"undefined"
COM-81124;"Lacaune";"undefined"
COM-81002;"Aiguefonde";"undefined"
COM-79100;"Coulon";"undefined"
COM-79355;"Vouillé";"undefined"
COM-81219;"Puylaurens";"undefined"
COM-81220;"Rabastens";"undefined"
COM-81131;"Lagrave";"undefined"
COM-80632;"Pont-de-Metz";"undefined"
COM-79185;"Aigondigné";"undefined"
COM-80001;"Abbeville";"undefined"
COM-81004;"Albi";"undefined"
COM-80308;"Feuquières-en-Vimeu";"undefined"
COM-79003;"Aiffres";"undefined"
